"WC_ID";"WC_Text";"WC_luecken"
"4315";"Feeling lots of feelings.";"0"
"4316";"Full bush.";"0"
"4317";"How bloody that dick's about to be.";"0"
"4318";"Masturbating with a Sonicare.";"0"
"4319";"Period globs.";"0"
"4320";"Playing with my pussy while I watch TV.";"0"
"4321";"Post-sex funk.";"0"
"4322";"Pulling out a never-ending tampon.";"0"
"4323";"Pussy lips of all shapes and sizes.";"0"
"4324";"Ringing out a sopping wet maxi pad into Donald Trump's mouth.";"0"
"4325";"The vagina hole.";"0"
"4326";"Using a Smucker's Uncrustable??? as a maxi pad.";"0"
"4327";"30 shirtless bears emerging from the fog.";"0"
"4328";"A 6-hour conversation on gender and queer theory.";"0"
"4329";"A big black dick strapped to a frail white body.";"0"
"4330";"A genderless hole.";"0"
"4331";"A messy bitch who lives for drama.";"0"
"4332";"A Subaru.";"0"
"4333";"A twink in a bounce house.";"0"
"4334";"All the different kinds of lesbians.";"0"
"4335";"Black, white, Puerto Rican, and Chinese boys.";"0"
"4336";"Britney, bitch!";"0"
"4337";"Getting your ass ate.";"0"
"4338";"Having your titties sucked while sucking on titties.";"0"
"4339";"Licking that pussy right.";"0"
"4340";"Marsha P. Johnson, the trans woman of color who may have thrown the first brick at Stonewall.";"0"
"4341";"Older fitness gays.";"0"
"4342";"Peeing in a bathroom.";"0"
"4343";"Poppers and lube.";"0"
"4344";"PrEP.";"0"
"4345";"Repeatedly coming out as bisexual.";"0"
"4346";"Talking, laughing, loving, breathing, fighting, fucking, crying, drinking, riding, winning, losing, cheating, kissing, thinking, dreaming.";"0"
"4347";"Telling Heather she can't pull off that top.";"0"
"4348";"The careless cunt who left a water ring on my credenza.";"0"
"4349";"The pan-ethnic, gender-fluid children of the future.";"0"
"4350";"Those cheekbones, honey.";"0"
"4351";"Whatever straight people do for fun.";"0"
"4352";"A giant squid in a wedding gown.";"0"
"4353";"A heart that is two sizes too small and that therefore cannot pump an adequate amount of blood.";"0"
"4354";"A sexy naked interactive theater thing.";"0"
"4355";"Asshole pomegranates that are hard to eat.";"0"
"4356";"Becoming so rich that you shed your body and turn to vapor.";"0"
"4357";"Carribbean Jesus.";"0"
"4358";"Cornhole 101: just drop it in the hole.";"0"
"4359";"Crayon-colored vomit";"0"
"4360";"Dividing by zero.";"0"
"4361";"Ejaculating a pound of tinsel.";"0"
"4362";"Faking a Mental Disorder";"0"
"4363";"Ladles.";"0"
"4364";"My dickhead roomate.";"0"
"4365";"Playing an ocarina to summon Ultra-Congress from the sea.";"0"
"4366";"Super yoga.";"0"
"4367";"The John D. and Catherine T. MacArthur Foundation.";"0"
"4368";"A dick so big and so black that not even light can escape its pull.";"0"
"4369";"A double murder suicide barbeque.";"0"
"4370";"A primordial soup and salad bar.";"0"
"4371";"A stack of bunnies in a trenchcoat.";"0"
"4372";"At least three ducks.";"0"
"4373";"Becoming engorged with social justice jelly and secreting a thinkpiece.";"0"
"4374";"Being the absolute worst.";"0"
"4375";"Discolored Puss";"0"
"4376";"Greg Kinnear's terrible lightning breath.";"0"
"4377";"Mitt Romney's eight sons Kip, Sam, Trot, Fergis, Toolshed, Grisham, Hawkeye, and Thorp.";"0"
"4378";"Mr. and Mrs. Tambourine Man's jingle-jangle morning sex.";"0"
"4379";"Mushy tushy.";"0"
"4380";"Ringo Starr & His All-Starr Band.";"0"
"4381";"Sandy feet";"0"
"4382";"Saving the Rainforest Cafe.";"0"
"4383";"Sir Thomas More's Fruitopia???.";"0"
"4384";"Sweating it out on the streets of a runaway American Dream.";"0"
"4385";"That one leftover screw.";"0"
"4386";"That thing politicians do with their thumbs when they talk.";"0"
"4387";"The spooky skeleton under my skin.";"0"
"4388";"The token minority.";"0"
"4389";"These dolphins.";"0"
"4390";"Three hairs from the silver-golden head of Galadriel.";"0"
"4391";"Water so cold it turned into a rock.";"0"
"4392";"A child's love of sticks.";"0"
"4393";"A man two times the size of a man half his size.";"0"
"4394";"Abandoning all concepts and categories and seeing the world as it truly is.";"0"
"4395";"Abort-tron, the abortion robot.";"0"
"4396";"Achieving total fitness and turning into a mental cube.";"0"
"4397";"Being blind but having super strength but having Alzheimer's Disease by being invisible.";"0"
"4398";"Collapsing into singularity. Twenty minutes fo foreplay, three minutes of coitus, five minutes of rest, back to the yards for some croquet.";"0"
"4399";"Computers.";"0"
"4400";"Cum, but it's ranch.";"0"
"4401";"Fashion...  heard of if?";"0"
"4402";"Getting my mind boggled by a gang of mind bogglers.";"0"
"4403";"Letting these hoes know.";"0"
"4404";"Meatballs, meatballs, meatballs!";"0"
"4405";"Passing fart and making toilet.";"0"
"4406";"Running afoul of the Sultan's Janissaries.";"0"
"4407";"Sheboygan, Wisconsin.";"0"
"4408";"Struggling to swallow a live bat.";"0"
"4409";"Taking off my glasses and becoming beautiful.";"0"
"4410";"The tiny man who lives inside the ATM and hands out all the money.";"0"
"4411";"The tiny man who only eats coffee beans and diarrheas into my thermos every morning.";"0"
"4412";"Using electric eels to solve the world's energy crisis.";"0"
"4413";"Why, a hot air balloon of course!";"0"
"4414";"You there! French boy!";"0"
"4415";"A teenage boy gunning for a handjob.";"0"
"4416";"Feeding a man a pie made of his own children.";"0"
"4417";"Ironically buying a trucker hat and then ironically being a trucker for 38 years.";"0"
"4418";"A framed photocopy of an oil painting of Paris, France.";"0"
"4419";"A Pringle.??";"0"
"4420";"A Pringles?? can full of screams.";"0"
"4421";"An 89-year-old woman with time and gravity-affected breast implants jumping rope.";"0"
"4422";"An exclusive partnership with Taylor Swift.";"0"
"4423";"Blood Pringles.??";"0"
"4424";"Buying and returning clothes just to have someone to talk to.";"0"
"4425";"Buying the right toothbrush cup for my lifestyle.";"0"
"4426";"Confusing possessions with accomplishments.";"0"
"4427";"Crunchy snacks for my big flappy mouth.";"0"
"4428";"Extracting the maximum amount of money from naive consumers.";"0"
"4429";"Gender-neutral toys that make children feel no emotions whatsoever.";"0"
"4430";"Getting eaten out in the family fitting room.";"0"
"4431";"How fun it is to eat Pringles.??";"0"
"4432";"Refusing to go up a size.";"0"
"4433";"Saving 20% or more on khakis.";"0"
"4434";"Shiny gadgets for sadness distraction.";"0"
"4435";"Subsisting on tiny pizzas.";"0"
"4436";"The obscene amount of money Cards Against Humanity is making by selling this game at Target.??";"0"
"4437";"[A picture of Sean Connery in the movie Zardoz]";"0"
"4438";"A hazmat suit full of farts.";"0"
"4439";"A misty room full of glistening egg sacs.";"0"
"4440";"A planet-devouring space worm named Rachel.";"0"
"4441";"A protagonist with no qualities.";"0"
"4442";"An alternate history where Hitler was gay but he still killed all those people.";"0"
"4443";"Beep beep boop beep boop.";"0"
"4444";"Cheerful blowjob robots.";"0"
"4445";"Cosmic bowling.";"0"
"4446";"Darmok and Jalad at Tanagra.";"0"
"4447";"Frantically writing equations on a chalkboard.";"0"
"4448";"Funkified aliens from the planet Groovius.";"0"
"4449";"Going too far with science and bad things happening.";"0"
"4450";"How great of a movie Men In Black was.";"0"
"4451";"Laying thousands of eggs in a man's colon.";"0"
"4452";"Masturbating Yoda's leathery turtle-penis.";"0"
"4453";"Nine seasons of sexual tension with David Duchovny.";"0"
"4454";"That girl from the Hunger Games.";"0"
"4455";"The dystopia we're living in right now.";"0"
"4456";"The ending of Lost.";"0"
"4457";"Three boobs.";"0"
"4458";"Trimming the poop out of Chewbacca's butt hair.";"0"
"4459";"Vulcan sex-madness.";"0"
"4460";"3.7 billion years of evolution.";"0"
"4461";"A 0.7 waist-to-hip ratio.";"0"
"4462";"A supermassive black hole.";"0"
"4463";"Achieving reproductive success.";"0"
"4464";"Being knowledgeable in a narrow domain that nobody understands or cares about.";"0"
"4465";"David Attenborough watching us mate.";"0"
"4466";"Developing secondary sex characteristics.";"0"
"4467";"Driving into a tornado to learn about tornadoes.";"0"
"4468";"Electroejaculating a capuchin monkey.";"0"
"4469";"Evolving a labyrinthine vagina.";"0"
"4470";"Explosive decompression.";"0"
"4471";"Failing the Turing test.";"0"
"4472";"Fun and interesting facts about rocks.";"0"
"4473";"Getting really worried about global warming for a few seconds.";"0"
"4474";"Infinity.";"0"
"4475";"Insufficient serotonin.";"0"
"4476";"Oxytocin release via manual stimulation of the nipples.";"0"
"4477";"Photosynthesis.";"0"
"4478";"Reconciling quantum theory with general relativity.";"0"
"4479";"Slowly evaporating.";"0"
"4480";"The quiet majesty of the sea turtle.";"0"
"4481";"The Sun engulfing the Earth.";"0"
"4482";"Urban legends";"0"
"4483";"A choir of angels descending from the sky and jizzing all over dad's sweater.";"0"
"4484";"A frozen homeless man shattering on your doorstep.";"0"
"4485";"A Toyota Corolla with a ""Bring Our Jobs Back"" Trumper sticker.";"0"
"4486";"Another shot of morphine.";"0"
"4487";"Eliminate liberal bias!";"0"
"4488";"Finding out that Santa isn't real.";"0"
"4489";"Fucking up Silent Night in front of 3,000 parents.";"0"
"4490";"Gift wrapping a live hamster.";"0"
"4491";"How cool it is that I love jesus and he loves me back.";"0"
"4492";"How great of a blowjob Jesus could give.";"0"
"4493";"How many drinks and Deborah has had.";"0"
"4494";"Is snowman that contains the soul of my dead father.";"0"
"4495";"My hot neighbor";"0"
"4496";"My uncle who voted for Trump.";"0"
"4497";"Piece of shit Christmas card with no money in them.";"0"
"4498";"Pretending to be one of the guys but actually being the spider god.";"0"
"4499";"Probably grandma's last Christmas, kids.";"0"
"4500";"Snow falling gently on the frozen body of an orphan boy.";"0"
"4501";"Sodomising the corpse of Ben Franklin.";"0"
"4502";"Starting to see where ISIS is coming from.";"0"
"4503";"The 9,000 children who starred to death today.";"0"
"4504";"The shocking stupidity of the American public.";"0"
"4505";"These new jeans that look so cool but are actually so bad.";"0"
"4506";"A disappointing season of Tabletop that's just about tables.";"0"
"4507";"A German-style board game where you invade Poland.";"0"
"4508";"A marriage-destroying game of The Resistance.";"0"
"4509";"A Wesley Crusher blow-up doll.";"0"
"4510";"A zombie with a tragic backstory.";"0"
"4511";"An owlbear.";"0"
"4512";"Condensing centuries of economic exploitation into 90 minutes of gaming fun.";"0"
"4513";"SIX GOD DAMN HOURS OF FUCKING DIPLOMACY.";"0"
"4514";"Spending 8 years in the Himalayas becoming a master of dice-rolling and resource allocation.";"0"
"4515";"The pooping position.";"0"
"4516";"The porn set that Tabletop is filmed on.";"0"
"4517";"Victory points.";"0"
"4518";"A dead salesman.";"0"
"4519";"A Drama Desk Award for Outstanding Sound Design in a Play.";"0"
"4520";"A fog machine.";"0"
"4521";"A play about people I don't like doing things I don't care about.";"0"
"4522";"Absolutely butchering Sondheim.";"0"
"4523";"All 59 inches of Kristin Chenoweth.";"0"
"4524";"An autographed headshot of Nathan Lane.";"0"
"4525";"Being crushed to death by a stage light.";"0"
"4526";"Brief male nudity.";"0"
"4527";"Five miso soups, four seaweed salads, three soy burger dinners, two tofu dog platters, and one pasta with meatless meatballs.";"0"
"4528";"Forgetting your lines, shitting your pants, and your pants falling down.";"0"
"4529";"Improv comedy.";"0"
"4530";"Killing Dad and fucking Mom.";"0"
"4531";"Linda, 18 but wise beyond her years, achingly beautiful.";"0"
"4532";"My whole family watching.";"0"
"4533";"Narcissistic Personality Disorder.";"0"
"4534";"Problematic depictions of Asian characters.";"0"
"4535";"Rampant misogyny and sexual harassment.";"0"
"4536";"Taking a year off to study Japanese puppet theatre.";"0"
"4537";"The Phantom of the Opera.";"0"
"4538";"The wickedly talented, one and only, Adele Dazeem.";"0"
"4539";"This old lady next to me who won't stop farting.";"0"
"4540";"Two contrasting monologues-- one classical, one contemporary.";"0"
"4541";"Two men in a horse costume.";"0"
"4542";"Two tickets to Hamilton.";"0"
"4543";"30 grown adults crawling around on all-fours.";"0"
"4544";"A man who has not heard of a Jellicle cat.";"0"
"4545";"Becoming Mr. Mistoffelees.";"0"
"4546";"Bustopher Jones.";"0"
"4547";"Carbucketty.";"0"
"4548";"Feline AIDS.";"0"
"4549";"Garfield.";"0"
"4550";"Griddlebone.";"0"
"4551";"Grizabella, the glamour cat.";"0"
"4552";"Growltiger.";"0"
"4553";"Grump Cat.";"0"
"4554";"Gus: the Palsy Cat.";"0"
"4555";"Heathcliff.";"0"
"4556";"Jellicle cats.";"0"
"4557";"Macavity!";"0"
"4558";"Memory.";"0"
"4559";"Meow.";"0"
"4560";"Mungojerrie and Rumpleteazer.";"0"
"4561";"Munkustrap.";"0"
"4562";"Old Deuteronomy.";"0"
"4563";"Peter, Augustus, Alonzo, or James.";"0"
"4564";"Practical cats, dramatical cats, oratical cats, sceptical cats, romantical cats, parasitical cats, statistical cats, political cats, hypocritical cats, clerical cats, cynical cats, rabbinical cats.";"0"
"4565";"Rum Tum Tugger.";"0"
"4566";"Shimbleshanks.";"0"
"4567";"Sir Andrew Lloyd Webber.";"0"
"4568";"The mystical divinity of unashamed felinity.";"0"
"4569";"Winkles and shrimps.";"0"
"4570";"A back-alley abortion from a Mexican cyborg doctor.";"0"
"4571";"A father and son fighting each other over the last scrap of bread.";"0"
"4572";"A gnawing sense of dread.";"0"
"4573";"A legitimate reason to commit suicide.";"0"
"4574";"Bringing millions of dangerous low-paying manufacturing jobs back to America.";"0"
"4575";"Burying my only son.";"0"
"4576";"Casual dismissiveness.";"0"
"4577";"Desperately hurling insults at Donald Trump as he absorbs them into his rapidly expanding body.";"0"
"4578";"Drinking urine to survive.";"0"
"4579";"Extra rations for my little girl.";"0"
"4580";"Finding out that democracy might not be such a great idea.";"0"
"4581";"Making Islam illegal.";"0"
"4582";"Mild amusement.";"0"
"4583";"Nuclear winter.";"0"
"4584";"President Donald Trump.";"0"
"4585";"Rage.";"0"
"4586";"Roaming through a wasteland of windblown trash and deserted highways.";"0"
"4587";"The purging of the disloyal.";"0"
"4588";"Trying to remember what music was.";"0"
"4589";"Trying to wake up from this nightmare.";"0"
"4590";"Whipping lower-class white men into a xenophobic frenzy.";"0"
"4591";"World Wars 3 through 5.";"0"
"4592";"A beautiful, ever-expanding circle of inclusivity that will never include Republicans.";"0"
"4593";"Black lives mattering.";"0"
"4594";"Donald Trump holding his nose while he eats pussy.";"0"
"4595";"Eating the president's pussy.";"0"
"4596";"Increasing economic and political polarization.";"0"
"4597";"Keeping the government out of my vagina.";"0"
"4598";"Kicking the middle class in the balls with a regressive tax code.";"0"
"4599";"Letting Bernie Sanders rest his world-weary head on your lap.";"0"
"4600";"Slapping Ted Cruz over and over.";"0"
"4601";"The Bernie Sanders revolution.";"0"
"4602";"The fact that Hillary Clinton is a woman.";"0"
"4603";"The systematic disenfranchisement of black voters.";"0"
"4604";"A liberal bias.";"0"
"4605";"Actually voting for Donald Trump to be President of the actual United States.";"0"
"4606";"Conservative talking points.";"0"
"4607";"Courageousely going ahead with that racist comment.";"0"
"4608";"Dispelling this fiction that Barack Obama doesn't know what he's doing.";"0"
"4609";"Fully appreciating naked Morris dancing.";"0"
"4610";"Growing up and becoming a Republican.";"0"
"4611";"Hating Hilary Clinton.";"0"
"4612";"Jeb!";"0"
"4613";"Shouting the loudest.";"0"
"4614";"Sound fiscal policy.";"0"
"4615";"The good, hardworking people of Dubuque, Iowa.";"0"
"4616";"A bong rip so massive it restores justice to the kingdom.";"0"
"4617";"A sandwich with Cheetos in it!";"0"
"4618";"A whole cheese pizza just for me.";"0"
"4619";"An eight-foot man smoking a six-foot bong.";"0"
"4620";"Ancient aliens.";"0"
"4621";"Being too high for airplane.";"0"
"4622";"Cheese crunchies.";"0"
"4623";"Dank ass cancer weed.";"0"
"4624";"Dicking around on the guitar for an hour.";"0"
"4625";"Dropping stuff and knocking everything over.";"0"
"4626";"Eating all the skin off a rotisserie chicken.";"0"
"4627";"Forgetting to breathe and then dying.";"0"
"4628";"Getting high and watching Planet Earth.";"0"
"4629";"Grinning like an idiot.";"0"
"4630";"Hot tub.";"0"
"4631";"How bright the sun is.";"0"
"4632";"Huge popcorn nugs of hairy alien weed.";"0"
